date,time,windcode,term,voltype,bidvol,askvol,midvol
2025-09-29,16:00:00,USDCNY.IB,540D,ATM,3.75,4.1,3.925
2025-09-29,16:00:00,USDCNY.IB,720D,ATM,3.9,4.2,4.05
2025-09-29,16:00:00,USDCNY.IB,7D,ATM,2.215,2.215,2.215
2025-09-29,16:00:00,USDCNY.IB,90D,ATM,2.7,2.9,2.8
2025-09-30,16:00:00,USDCNY.IB,180D,ATM,3.275,3.325,3.3
2025-09-30,16:00:00,USDCNY.IB,30D,ATM,2.2,2.4,2.3
2025-09-30,16:00:00,USDCNY.IB,360D,ATM,3.675,3.775,3.75
2025-09-30,16:00:00,USDCNY.IB,540D,ATM,3.65,4.05,3.85
2025-09-30,16:00:00,USDCNY.IB,720D,ATM,3.9,4.15,4.025
2025-09-30,16:00:00,USDCNY.IB,7D,ATM,2.2,2.3,2.25
2025-09-30,16:00:00,USDCNY.IB,90D,ATM,2.65,3.0,2.7827
2025-11-04,16:00:00,USDCNY.IB,180D,ATM,3.161,3.161,3.161
2025-11-04,16:00:00,USDCNY.IB,30D,ATM,1.95,2.15,2.1031
2025-11-04,16:00:00,USDCNY.IB,360D,ATM,3.575,3.65,3.6241
2025-11-04,16:00:00,USDCNY.IB,540D,ATM,3.55,3.85,3.7
2025-11-04,16:00:00,USDCNY.IB,720D,ATM,3.6,4.0,3.8
2025-11-04,16:00:00,USDCNY.IB,7D,ATM,1.9,1.9,1.9
2025-11-04,16:00:00,USDCNY.IB,90D,ATM,2.6456,2.6456,2.6456
2025-11-05,16:00:00,USDCNY.IB,180D,ATM,3.15,3.15,3.15
2025-11-05,16:00:00,USDCNY.IB,30D,ATM,2.0625,2.0625,2.0625
2025-11-05,16:00:00,USDCNY.IB,360D,ATM,3.55,3.6,3.6
2025-11-05,16:00:00,USDCNY.IB,540D,ATM,3.55,3.85,3.7
2025-11-05,16:00:00,USDCNY.IB,720D,ATM,3.6,4.0,3.8
2025-11-05,16:00:00,USDCNY.IB,7D,ATM,1.875,1.875,1.875
2025-11-05,16:00:00,USDCNY.IB,90D,ATM,2.5,2.8,2.6398
2025-11-06,16:00:00,USDCNY.IB,180D,ATM,3.1277,3.1277,3.1277
2025-11-06,16:00:00,USDCNY.IB,30D,ATM,1.9,2.15,2.0169
2025-11-06,16:00:00,USDCNY.IB,360D,ATM,3.5579,3.5579,3.5579
2025-11-06,16:00:00,USDCNY.IB,540D,ATM,3.5,3.8,3.65
2025-11-06,16:00:00,USDCNY.IB,720D,ATM,3.6,3.9,3.75
2025-11-06,16:00:00,USDCNY.IB,7D,ATM,1.825,1.825,1.825
2025-11-06,16:00:00,USDCNY.IB,90D,ATM,2.45,2.75,2.6021
2025-11-07,16:00:00,USDCNY.IB,180D,ATM,3.0,3.0,3.0
2025-11-07,16:00:00,USDCNY.IB,30D,ATM,1.875,1.875,1.875
2025-11-07,16:00:00,USDCNY.IB,360D,ATM,3.425,3.5,3.4942
2025-11-07,16:00:00,USDCNY.IB,540D,ATM,3.4,3.7,3.55
2025-11-07,16:00:00,USDCNY.IB,720D,ATM,3.5,3.85,3.675
2025-11-07,16:00:00,USDCNY.IB,7D,ATM,1.7125,1.7125,1.7125
2025-11-07,16:00:00,USDCNY.IB,90D,ATM,2.475,2.475,2.475
2025-11-10,16:00:00,USDCNY.IB,180D,ATM,2.909,2.909,2.909
2025-11-10,16:00:00,USDCNY.IB,30D,ATM,1.65,2.05,1.85
2025-11-10,16:00:00,USDCNY.IB,360D,ATM,3.35,3.45,3.4159
2025-11-10,16:00:00,USDCNY.IB,540D,ATM,3.4,3.7,3.55
2025-11-10,16:00:00,USDCNY.IB,720D,ATM,3.5,3.85,3.8
2025-11-10,16:00:00,USDCNY.IB,7D,ATM,1.5,1.5,1.5
2025-11-10,16:00:00,USDCNY.IB,90D,ATM,2.3,2.45,2.4
2025-11-11,16:00:00,USDCNY.IB,180D,ATM,2.8,2.8,2.8
2025-11-11,16:00:00,USDCNY.IB,30D,ATM,1.5,1.8,1.7923
2025-11-11,16:00:00,USDCNY.IB,360D,ATM,3.25,3.325,3.3191
2025-11-11,16:00:00,USDCNY.IB,540D,ATM,3.4,3.7,3.55
2025-11-11,16:00:00,USDCNY.IB,720D,ATM,3.5,3.85,3.675
2025-11-11,16:00:00,USDCNY.IB,7D,ATM,1.4,1.4,1.4
2025-11-11,16:00:00,USDCNY.IB,90D,ATM,2.25,2.6,2.3066
2025-11-12,16:00:00,USDCNY.IB,180D,ATM,2.775,2.8,2.7814
2025-11-12,16:00:00,USDCNY.IB,30D,ATM,1.55,1.95,1.6899
2025-11-12,16:00:00,USDCNY.IB,360D,ATM,3.3,3.325,3.3
2025-11-12,16:00:00,USDCNY.IB,540D,ATM,3.2,3.6,3.4
2025-11-12,16:00:00,USDCNY.IB,720D,ATM,3.3,3.9,3.7
2025-11-12,16:00:00,USDCNY.IB,7D,ATM,1.325,1.325,1.325
2025-11-12,16:00:00,USDCNY.IB,90D,ATM,2.1,2.45,2.2605
2025-11-13,16:00:00,USDCNY.IB,180D,ATM,3.05,3.05,3.05
2025-11-13,16:00:00,USDCNY.IB,30D,ATM,1.775,1.775,1.775
2025-11-13,16:00:00,USDCNY.IB,360D,ATM,3.4,3.7,3.4931
2025-11-13,16:00:00,USDCNY.IB,540D,ATM,3.2,3.6,3.4
2025-11-13,16:00:00,USDCNY.IB,720D,ATM,3.3,3.9,3.6
2025-11-13,16:00:00,USDCNY.IB,7D,ATM,1.55,1.55,1.55
2025-11-13,16:00:00,USDCNY.IB,90D,ATM,2.15,2.45,2.343
2025-11-14,16:00:00,USDCNY.IB,180D,ATM,3.1228,3.1228,3.1228
2025-11-14,16:00:00,USDCNY.IB,30D,ATM,1.9,2.7,2.2911
2025-11-14,16:00:00,USDCNY.IB,360D,ATM,3.35,3.7,3.55
2025-11-14,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-14,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-14,16:00:00,USDCNY.IB,7D,ATM,1.8,2.6,2.2
2025-11-14,16:00:00,USDCNY.IB,90D,ATM,2.4,2.95,2.6923
2025-11-17,16:00:00,USDCNY.IB,180D,ATM,2.9,3.35,3.0733
2025-11-17,16:00:00,USDCNY.IB,30D,ATM,2.0886,2.0886,2.0886
2025-11-17,16:00:00,USDCNY.IB,360D,ATM,3.425,3.55,3.4875
2025-11-17,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-17,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-17,16:00:00,USDCNY.IB,7D,ATM,1.6,2.2,1.9
2025-11-17,16:00:00,USDCNY.IB,90D,ATM,2.4,2.95,2.6363
2025-11-18,16:00:00,USDCNY.IB,180D,ATM,3.0,3.0,3.0
2025-11-18,16:00:00,USDCNY.IB,30D,ATM,2.0,2.0,2.0
2025-11-18,16:00:00,USDCNY.IB,360D,ATM,3.4,3.475,3.429
2025-11-18,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-18,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-18,16:00:00,USDCNY.IB,7D,ATM,1.9,1.9,1.9
2025-11-18,16:00:00,USDCNY.IB,90D,ATM,2.5844,2.5844,2.5844
2025-11-19,16:00:00,USDCNY.IB,180D,ATM,2.9625,2.9625,2.9625
2025-11-19,16:00:00,USDCNY.IB,30D,ATM,1.9565,1.9565,1.9565
2025-11-19,16:00:00,USDCNY.IB,360D,ATM,3.3,3.425,3.3625
2025-11-19,16:00:00,USDCNY.IB,540D,ATM,3.4,3.75,3.575
2025-11-19,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-19,16:00:00,USDCNY.IB,7D,ATM,1.85,1.85,1.85
2025-11-19,16:00:00,USDCNY.IB,90D,ATM,2.5,2.5,2.5
2025-11-20,16:00:00,USDCNY.IB,180D,ATM,2.95,2.95,2.95
2025-11-20,16:00:00,USDCNY.IB,30D,ATM,1.974,1.974,1.974
2025-11-20,16:00:00,USDCNY.IB,360D,ATM,3.25,3.55,3.4
2025-11-20,16:00:00,USDCNY.IB,540D,ATM,3.4,3.75,3.575
2025-11-20,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-20,16:00:00,USDCNY.IB,7D,ATM,1.785,1.785,1.785
2025-11-20,16:00:00,USDCNY.IB,90D,ATM,2.3,2.65,2.475
2025-11-21,16:00:00,USDCNY.IB,180D,ATM,2.75,3.1,2.925
2025-11-21,16:00:00,USDCNY.IB,30D,ATM,1.75,2.15,1.853
2025-11-21,16:00:00,USDCNY.IB,360D,ATM,3.2,3.5,3.375
2025-11-21,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-11-21,16:00:00,USDCNY.IB,720D,ATM,3.45,4.0,3.725
2025-11-21,16:00:00,USDCNY.IB,7D,ATM,1.45,1.45,1.45
2025-11-21,16:00:00,USDCNY.IB,90D,ATM,2.25,2.6,2.4068
2025-11-24,16:00:00,USDCNY.IB,180D,ATM,2.8,2.9,2.855
2025-11-24,16:00:00,USDCNY.IB,30D,ATM,1.875,1.875,1.875
2025-11-24,16:00:00,USDCNY.IB,360D,ATM,3.325,3.375,3.35
2025-11-24,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-11-24,16:00:00,USDCNY.IB,720D,ATM,3.45,4.0,3.725
2025-11-24,16:00:00,USDCNY.IB,7D,ATM,1.6,1.6,1.6
2025-11-24,16:00:00,USDCNY.IB,90D,ATM,2.3,2.45,2.3564
2025-11-25,16:00:00,USDCNY.IB,180D,ATM,2.965,2.965,2.965
2025-11-25,16:00:00,USDCNY.IB,30D,ATM,1.9817,1.9817,1.9817
2025-11-25,16:00:00,USDCNY.IB,360D,ATM,3.35,3.45,3.3907
2025-11-25,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-25,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-25,16:00:00,USDCNY.IB,7D,ATM,1.945,1.945,1.945
2025-11-25,16:00:00,USDCNY.IB,90D,ATM,2.375,2.6,2.4991
2025-11-26,16:00:00,USDCNY.IB,180D,ATM,3.0,3.0,3.0
2025-11-26,16:00:00,USDCNY.IB,30D,ATM,1.95,2.6,2.1285
2025-11-26,16:00:00,USDCNY.IB,360D,ATM,3.45,3.45,3.45
2025-11-26,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-26,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-26,16:00:00,USDCNY.IB,7D,ATM,1.9616,1.9616,1.9616
2025-11-26,16:00:00,USDCNY.IB,90D,ATM,2.4,2.9,2.5514
2025-11-27,16:00:00,USDCNY.IB,180D,ATM,3.0375,3.0375,3.0375
2025-11-27,16:00:00,USDCNY.IB,30D,ATM,2.15,2.4,2.1853
2025-11-27,16:00:00,USDCNY.IB,360D,ATM,3.4,3.45,3.45
2025-11-27,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-27,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-27,16:00:00,USDCNY.IB,7D,ATM,2.0583,2.0583,2.0583
2025-11-27,16:00:00,USDCNY.IB,90D,ATM,2.45,2.9,2.5881
2025-11-28,16:00:00,USDCNY.IB,180D,ATM,2.925,3.025,2.9625
2025-11-28,16:00:00,USDCNY.IB,30D,ATM,2.094,2.094,2.094
2025-11-28,16:00:00,USDCNY.IB,360D,ATM,3.25,3.6,3.425
2025-11-28,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-11-28,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-11-28,16:00:00,USDCNY.IB,7D,ATM,2.0,2.0,2.0
2025-11-28,16:00:00,USDCNY.IB,90D,ATM,2.45,2.575,2.5
2025-12-01,16:00:00,USDCNY.IB,180D,ATM,2.9706,2.9706,2.9706
2025-12-01,16:00:00,USDCNY.IB,30D,ATM,2.0185,2.0185,2.0185
2025-12-01,16:00:00,USDCNY.IB,360D,ATM,3.3,3.6,3.422
2025-12-01,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-01,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-01,16:00:00,USDCNY.IB,7D,ATM,1.7,2.3,1.8722
2025-12-01,16:00:00,USDCNY.IB,90D,ATM,2.35,2.7,2.4967
2025-12-02,16:00:00,USDCNY.IB,180D,ATM,2.8,3.1,2.95
2025-12-02,16:00:00,USDCNY.IB,30D,ATM,1.9116,1.9116,1.9116
2025-12-02,16:00:00,USDCNY.IB,360D,ATM,3.3,3.6,3.4241
2025-12-02,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-02,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-02,16:00:00,USDCNY.IB,7D,ATM,1.6674,1.6674,1.6674
2025-12-02,16:00:00,USDCNY.IB,90D,ATM,2.3,2.6,2.45
2025-12-03,16:00:00,USDCNY.IB,180D,ATM,2.9339,2.9339,2.9339
2025-12-03,16:00:00,USDCNY.IB,30D,ATM,2.0035,2.0035,2.0035
2025-12-03,16:00:00,USDCNY.IB,360D,ATM,3.4084,3.4084,3.4084
2025-12-03,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-03,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-03,16:00:00,USDCNY.IB,7D,ATM,1.5,2.0,1.7152
2025-12-03,16:00:00,USDCNY.IB,90D,ATM,2.4183,2.4183,2.4183
2025-12-04,16:00:00,USDCNY.IB,180D,ATM,2.9299,2.9299,2.9299
2025-12-04,16:00:00,USDCNY.IB,30D,ATM,2.025,2.025,2.025
2025-12-04,16:00:00,USDCNY.IB,360D,ATM,3.4008,3.4008,3.4008
2025-12-04,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-04,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-04,16:00:00,USDCNY.IB,7D,ATM,1.7,2.2,1.9167
2025-12-04,16:00:00,USDCNY.IB,90D,ATM,2.475,2.475,2.475
2025-12-05,16:00:00,USDCNY.IB,180D,ATM,2.9045,2.9045,2.9045
2025-12-05,16:00:00,USDCNY.IB,30D,ATM,2.0,2.0,2.0
2025-12-05,16:00:00,USDCNY.IB,360D,ATM,3.403,3.403,3.403
2025-12-05,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-05,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-05,16:00:00,USDCNY.IB,7D,ATM,1.895,1.895,1.895
2025-12-05,16:00:00,USDCNY.IB,90D,ATM,2.4443,2.4443,2.4443
2025-12-08,16:00:00,USDCNY.IB,180D,ATM,2.915,2.915,2.915
2025-12-08,16:00:00,USDCNY.IB,30D,ATM,1.8,2.15,1.975
2025-12-08,16:00:00,USDCNY.IB,360D,ATM,3.4038,3.4038,3.4038
2025-12-08,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-08,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-08,16:00:00,USDCNY.IB,7D,ATM,1.825,1.825,1.825
2025-12-08,16:00:00,USDCNY.IB,90D,ATM,2.3,2.6,2.4555
2025-12-09,16:00:00,USDCNY.IB,180D,ATM,2.8,3.05,2.9233
2025-12-09,16:00:00,USDCNY.IB,30D,ATM,1.8,2.15,1.975
2025-12-09,16:00:00,USDCNY.IB,360D,ATM,3.416,3.416,3.416
2025-12-09,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-09,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-09,16:00:00,USDCNY.IB,7D,ATM,1.7267,1.7267,1.7267
2025-12-09,16:00:00,USDCNY.IB,90D,ATM,2.35,2.6,2.44
2025-12-10,16:00:00,USDCNY.IB,180D,ATM,2.8,3.15,2.9552
2025-12-10,16:00:00,USDCNY.IB,30D,ATM,1.975,1.975,1.975
2025-12-10,16:00:00,USDCNY.IB,360D,ATM,3.3,3.6,3.43
2025-12-10,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-10,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-10,16:00:00,USDCNY.IB,7D,ATM,1.9036,1.9036,1.9036
2025-12-10,16:00:00,USDCNY.IB,90D,ATM,2.3,2.65,2.4875
2025-12-11,16:00:00,USDCNY.IB,180D,ATM,2.8833,2.8833,2.8833
2025-12-11,16:00:00,USDCNY.IB,30D,ATM,1.8297,1.8297,1.8297
2025-12-11,16:00:00,USDCNY.IB,360D,ATM,3.4,3.4,3.4
2025-12-11,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-11,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-11,16:00:00,USDCNY.IB,7D,ATM,1.7251,1.7251,1.7251
2025-12-11,16:00:00,USDCNY.IB,90D,ATM,2.4,2.4,2.4
2025-12-12,16:00:00,USDCNY.IB,180D,ATM,2.8,3.15,2.875
2025-12-12,16:00:00,USDCNY.IB,30D,ATM,1.85,2.2,2.025
2025-12-12,16:00:00,USDCNY.IB,360D,ATM,3.3,3.6,3.375
2025-12-12,16:00:00,USDCNY.IB,540D,ATM,3.4,3.8,3.6
2025-12-12,16:00:00,USDCNY.IB,720D,ATM,3.5,4.0,3.75
2025-12-12,16:00:00,USDCNY.IB,7D,ATM,1.7,1.7,1.7
2025-12-12,16:00:00,USDCNY.IB,90D,ATM,2.3,2.65,2.475
2025-12-15,16:00:00,USDCNY.IB,180D,ATM,2.8424,2.8424,2.8424
2025-12-15,16:00:00,USDCNY.IB,30D,ATM,1.6,2.1,1.8136
2025-12-15,16:00:00,USDCNY.IB,360D,ATM,3.2,3.5,3.35
2025-12-15,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-12-15,16:00:00,USDCNY.IB,720D,ATM,3.45,3.9,3.675
2025-12-15,16:00:00,USDCNY.IB,7D,ATM,1.5,1.95,1.6778
2025-12-15,16:00:00,USDCNY.IB,90D,ATM,2.3639,2.3639,2.3639
2025-12-16,16:00:00,USDCNY.IB,180D,ATM,2.8571,2.8571,2.8571
2025-12-16,16:00:00,USDCNY.IB,30D,ATM,1.7,1.9,1.85
2025-12-16,16:00:00,USDCNY.IB,360D,ATM,3.3755,3.3755,3.3755
2025-12-16,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-12-16,16:00:00,USDCNY.IB,720D,ATM,3.45,3.9,3.675
2025-12-16,16:00:00,USDCNY.IB,7D,ATM,1.65,1.95,1.8362
2025-12-16,16:00:00,USDCNY.IB,90D,ATM,2.325,2.425,2.375
2025-12-17,16:00:00,USDCNY.IB,180D,ATM,2.8375,2.8375,2.8375
2025-12-17,16:00:00,USDCNY.IB,30D,ATM,1.5,2.0,1.75
2025-12-17,16:00:00,USDCNY.IB,360D,ATM,3.3625,3.3625,3.3625
2025-12-17,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-12-17,16:00:00,USDCNY.IB,720D,ATM,3.45,3.9,3.675
2025-12-17,16:00:00,USDCNY.IB,7D,ATM,1.45,2.0,1.725
2025-12-17,16:00:00,USDCNY.IB,90D,ATM,2.15,2.5,2.3225
2025-12-18,16:00:00,USDCNY.IB,180D,ATM,2.9063,2.9063,2.9063
2025-12-18,16:00:00,USDCNY.IB,30D,ATM,2.0,2.0,2.0
2025-12-18,16:00:00,USDCNY.IB,360D,ATM,3.4308,3.4308,3.4308
2025-12-18,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-12-18,16:00:00,USDCNY.IB,720D,ATM,3.45,3.9,3.675
2025-12-18,16:00:00,USDCNY.IB,7D,ATM,1.8,1.8,1.8
2025-12-18,16:00:00,USDCNY.IB,90D,ATM,2.3854,2.3854,2.3854
2025-12-19,16:00:00,USDCNY.IB,180D,ATM,2.925,2.925,2.925
2025-12-19,16:00:00,USDCNY.IB,30D,ATM,1.5,2.0,1.75
2025-12-19,16:00:00,USDCNY.IB,360D,ATM,3.2,3.5,3.35
2025-12-19,16:00:00,USDCNY.IB,540D,ATM,3.3,3.7,3.5
2025-12-19,16:00:00,USDCNY.IB,720D,ATM,3.45,3.9,3.675
2025-12-19,16:00:00,USDCNY.IB,7D,ATM,1.45,2.0,1.725
2025-12-19,16:00:00,USDCNY.IB,90D,ATM,2.4,2.4,2.4
